file_path,emotion,actor_id,transcript
..\data\Actor_11\03-01-04-02-02-02-11.wav,sad,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-05-01-01-01-11.wav,angry,11,Kids are talking by the door.
..\data\Actor_11\03-01-05-01-01-02-11.wav,angry,11,Kids are talking by the door.
..\data\Actor_11\03-01-05-01-02-01-11.wav,angry,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-05-01-02-02-11.wav,angry,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-05-02-01-01-11.wav,angry,11,Kids are talking by the door.
..\data\Actor_11\03-01-05-02-01-02-11.wav,angry,11,Kids are talking by the door!
..\data\Actor_11\03-01-05-02-02-01-11.wav,angry,11,Dogs are sitting by the door!
..\data\Actor_11\03-01-05-02-02-02-11.wav,angry,11,Dogs are sitting by the door!
..\data\Actor_11\03-01-06-01-01-01-11.wav,fearful,11,Kids are talking by the door.
..\data\Actor_11\03-01-06-01-01-02-11.wav,fearful,11,Kids are talking by the door.
..\data\Actor_11\03-01-06-01-02-01-11.wav,fearful,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-06-01-02-02-11.wav,fearful,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-06-02-01-01-11.wav,fearful,11,Kids are talking by the door.
..\data\Actor_11\03-01-06-02-01-02-11.wav,fearful,11,Kids are talking by the door.
..\data\Actor_11\03-01-06-02-02-01-11.wav,fearful,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-06-02-02-02-11.wav,fearful,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-07-01-01-01-11.wav,disgust,11,Kids are talking by the door.
..\data\Actor_11\03-01-07-01-01-02-11.wav,disgust,11,Kids are talking by the door.
..\data\Actor_11\03-01-07-01-02-01-11.wav,disgust,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-07-01-02-02-11.wav,disgust,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-07-02-01-01-11.wav,disgust,11,Kids are talking by the door.
..\data\Actor_11\03-01-07-02-01-02-11.wav,disgust,11,Kids are talking by the door.
..\data\Actor_11\03-01-07-02-02-01-11.wav,disgust,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-07-02-02-02-11.wav,disgust,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-08-01-01-01-11.wav,surprised,11,Kids are talking by the door.
..\data\Actor_11\03-01-08-01-01-02-11.wav,surprised,11,Kids are talking by the door.
..\data\Actor_11\03-01-08-01-02-01-11.wav,surprised,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-08-01-02-02-11.wav,surprised,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-08-02-01-01-11.wav,surprised,11,Kids are talking by the door.
..\data\Actor_11\03-01-08-02-01-02-11.wav,surprised,11,Kids are talking by the door.
..\data\Actor_11\03-01-08-02-02-01-11.wav,surprised,11,Dogs are sitting by the door.
..\data\Actor_11\03-01-08-02-02-02-11.wav,surprised,11,Dogs are sitting by the door.
..\data\Actor_12\03-01-01-01-01-01-12.wav,neutral,12,Kids are talking by the door.
..\data\Actor_12\03-01-01-01-01-02-12.wav,neutral,12,Kids are talking by the door.
..\data\Actor_12\03-01-01-01-02-01-12.wav,neutral,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-01-01-02-02-12.wav,neutral,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-02-01-01-01-12.wav,calm,12,Kids are talking by the door.
..\data\Actor_12\03-01-02-01-01-02-12.wav,calm,12,Kids are talking by the door.
..\data\Actor_12\03-01-02-01-02-01-12.wav,calm,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-02-01-02-02-12.wav,calm,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-02-02-01-01-12.wav,calm,12,Kids are talking by the door.
..\data\Actor_12\03-01-02-02-01-02-12.wav,calm,12,Kids are talking by the door.
..\data\Actor_12\03-01-02-02-02-01-12.wav,calm,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-02-02-02-02-12.wav,calm,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-03-01-01-01-12.wav,happy,12,Kids are talking by the door.
..\data\Actor_12\03-01-03-01-01-02-12.wav,happy,12,Kids are talking by the door.
..\data\Actor_12\03-01-03-01-02-01-12.wav,happy,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-03-01-02-02-12.wav,happy,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-03-02-01-01-12.wav,happy,12,Kids are talking by the door.
..\data\Actor_12\03-01-03-02-01-02-12.wav,happy,12,Kids are talking by the door!
..\data\Actor_12\03-01-03-02-02-01-12.wav,happy,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-03-02-02-02-12.wav,happy,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-04-01-01-01-12.wav,sad,12,Kids are talking by the door.
..\data\Actor_12\03-01-04-01-01-02-12.wav,sad,12,Kids are talking by the door.
..\data\Actor_12\03-01-04-01-02-01-12.wav,sad,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-04-01-02-02-12.wav,sad,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-04-02-01-01-12.wav,sad,12,Kids are talking by the door.
..\data\Actor_12\03-01-04-02-01-02-12.wav,sad,12,Kids are talking by the door!
..\data\Actor_12\03-01-04-02-02-01-12.wav,sad,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-04-02-02-02-12.wav,sad,12,Dogs are sitting by the door!
..\data\Actor_12\03-01-05-01-01-01-12.wav,angry,12,Kids are talking by the door.
..\data\Actor_12\03-01-05-01-01-02-12.wav,angry,12,Kids are talking by the door.
..\data\Actor_12\03-01-05-01-02-01-12.wav,angry,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-05-01-02-02-12.wav,angry,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-05-02-01-01-12.wav,angry,12,Kids are talking by the door!
..\data\Actor_12\03-01-05-02-01-02-12.wav,angry,12,Kids are talking by the door!
..\data\Actor_12\03-01-05-02-02-01-12.wav,angry,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-05-02-02-02-12.wav,angry,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-06-01-01-01-12.wav,fearful,12,Kids are talking by the door.
..\data\Actor_12\03-01-06-01-01-02-12.wav,fearful,12,Kids are talking by the door.
..\data\Actor_12\03-01-06-01-02-01-12.wav,fearful,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-06-01-02-02-12.wav,fearful,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-06-02-01-01-12.wav,fearful,12,Kids are talking by the door!
..\data\Actor_12\03-01-06-02-01-02-12.wav,fearful,12,Kids are talking by the door!
..\data\Actor_12\03-01-06-02-02-01-12.wav,fearful,12,Dogs are sitting by the door!
..\data\Actor_12\03-01-06-02-02-02-12.wav,fearful,12,Dogs are sitting by the door!
..\data\Actor_12\03-01-07-01-01-01-12.wav,disgust,12,Kids are talking by the door.
..\data\Actor_12\03-01-07-01-01-02-12.wav,disgust,12,Kids are talking by the door.
..\data\Actor_12\03-01-07-01-02-01-12.wav,disgust,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-07-01-02-02-12.wav,disgust,12,Talks are sitting by the door.
..\data\Actor_12\03-01-07-02-01-01-12.wav,disgust,12,Kids are talking by the door.
..\data\Actor_12\03-01-07-02-01-02-12.wav,disgust,12,Kids are talking by the door!
..\data\Actor_12\03-01-07-02-02-01-12.wav,disgust,12,Dogs are setting by the door.
..\data\Actor_12\03-01-07-02-02-02-12.wav,disgust,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-08-01-01-01-12.wav,surprised,12,Kids are talking by the door.
..\data\Actor_12\03-01-08-01-01-02-12.wav,surprised,12,Kids are talking by the door.
..\data\Actor_12\03-01-08-01-02-01-12.wav,surprised,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-08-01-02-02-12.wav,surprised,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-08-02-01-01-12.wav,surprised,12,Kids are talking by the door.
..\data\Actor_12\03-01-08-02-01-02-12.wav,surprised,12,Kids are talking by the door.
..\data\Actor_12\03-01-08-02-02-01-12.wav,surprised,12,Dogs are sitting by the door.
..\data\Actor_12\03-01-08-02-02-02-12.wav,surprised,12,Dogs are sitting by the door.
..\data\Actor_13\03-01-01-01-01-01-13.wav,neutral,13,Kids are talking by the door.
..\data\Actor_13\03-01-01-01-01-02-13.wav,neutral,13,Kids are talking by the door.
..\data\Actor_13\03-01-01-01-02-01-13.wav,neutral,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-01-01-02-02-13.wav,neutral,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-02-01-01-01-13.wav,calm,13,Kids are talking by the door.
..\data\Actor_13\03-01-02-01-01-02-13.wav,calm,13,Kids are talking by the door.
..\data\Actor_13\03-01-02-01-02-01-13.wav,calm,13,The dogs are sitting by the door.
..\data\Actor_13\03-01-02-01-02-02-13.wav,calm,13,Dogs are sitting right at the door.
..\data\Actor_13\03-01-02-02-01-01-13.wav,calm,13,Kids are talking by the door.
..\data\Actor_13\03-01-02-02-01-02-13.wav,calm,13,Kids are talking by the door.
..\data\Actor_13\03-01-02-02-02-01-13.wav,calm,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-02-02-02-02-13.wav,calm,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-03-01-01-01-13.wav,happy,13,Kids are talking by the door.
..\data\Actor_13\03-01-03-01-01-02-13.wav,happy,13,Kids are talking by the door.
..\data\Actor_13\03-01-03-01-02-01-13.wav,happy,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-03-01-02-02-13.wav,happy,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-03-02-01-01-13.wav,happy,13,Kids are talking by the door.
..\data\Actor_13\03-01-03-02-01-02-13.wav,happy,13,Kids are talking by the door.
..\data\Actor_13\03-01-03-02-02-01-13.wav,happy,13,Dogs are sitting by the door!
..\data\Actor_13\03-01-03-02-02-02-13.wav,happy,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-04-01-01-01-13.wav,sad,13,Kids are talking by the door.
..\data\Actor_13\03-01-04-01-01-02-13.wav,sad,13,Kids are talking by the door.
..\data\Actor_13\03-01-04-01-02-01-13.wav,sad,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-04-01-02-02-13.wav,sad,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-04-02-01-01-13.wav,sad,13,Kids are talking by the door.
..\data\Actor_13\03-01-04-02-01-02-13.wav,sad,13,Kids are talking by the door.
..\data\Actor_13\03-01-04-02-02-01-13.wav,sad,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-04-02-02-02-13.wav,sad,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-05-01-01-01-13.wav,angry,13,Kids are talking by the door.
..\data\Actor_13\03-01-05-01-01-02-13.wav,angry,13,Kids are talking by the door.
..\data\Actor_13\03-01-05-01-02-01-13.wav,angry,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-05-01-02-02-13.wav,angry,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-05-02-01-01-13.wav,angry,13,Kids are talking by the door!
..\data\Actor_13\03-01-05-02-01-02-13.wav,angry,13,Kids are talking by the door!
..\data\Actor_13\03-01-05-02-02-01-13.wav,angry,13,Dogs are sitting by the door!
..\data\Actor_13\03-01-05-02-02-02-13.wav,angry,13,Dogs are sitting by the door!
..\data\Actor_13\03-01-06-01-01-01-13.wav,fearful,13,Kids are talking by the door.
..\data\Actor_13\03-01-06-01-01-02-13.wav,fearful,13,Kids are talking by the door.
..\data\Actor_13\03-01-06-01-02-01-13.wav,fearful,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-06-01-02-02-13.wav,fearful,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-06-02-01-01-13.wav,fearful,13,Kids are talking by the door.
..\data\Actor_13\03-01-06-02-01-02-13.wav,fearful,13,Kids are talking by the door!
..\data\Actor_13\03-01-06-02-02-01-13.wav,fearful,13,Dogs are sitting by the door!
..\data\Actor_13\03-01-06-02-02-02-13.wav,fearful,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-07-01-01-01-13.wav,disgust,13,Kids are talking by the door.
..\data\Actor_13\03-01-07-01-01-02-13.wav,disgust,13,Kids are talking by the door.
..\data\Actor_13\03-01-07-01-02-01-13.wav,disgust,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-07-01-02-02-13.wav,disgust,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-07-02-01-01-13.wav,disgust,13,Kids are talking by the door.
..\data\Actor_13\03-01-07-02-01-02-13.wav,disgust,13,Kids are talking by the door.
..\data\Actor_13\03-01-07-02-02-01-13.wav,disgust,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-07-02-02-02-13.wav,disgust,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-08-01-01-01-13.wav,surprised,13,Kids are talking by the door.
..\data\Actor_13\03-01-08-01-01-02-13.wav,surprised,13,Kids are talking by the door.
..\data\Actor_13\03-01-08-01-02-01-13.wav,surprised,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-08-01-02-02-13.wav,surprised,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-08-02-01-01-13.wav,surprised,13,Kids are talking by the door.
..\data\Actor_13\03-01-08-02-01-02-13.wav,surprised,13,Kids are talking by the door.
..\data\Actor_13\03-01-08-02-02-01-13.wav,surprised,13,Dogs are sitting by the door.
..\data\Actor_13\03-01-08-02-02-02-13.wav,surprised,13,Dogs are sitting by the door.
..\data\Actor_14\03-01-01-01-01-01-14.wav,neutral,14,Kids are talking by the door.
..\data\Actor_14\03-01-01-01-01-02-14.wav,neutral,14,Kids are talking by the door.
..\data\Actor_14\03-01-01-01-02-01-14.wav,neutral,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-01-01-02-02-14.wav,neutral,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-02-01-01-01-14.wav,calm,14,Kids are talking by the door.
..\data\Actor_14\03-01-02-01-01-02-14.wav,calm,14,Kids are talking by the door.
..\data\Actor_14\03-01-02-01-02-01-14.wav,calm,14,Talks are sitting by the door.
..\data\Actor_14\03-01-02-01-02-02-14.wav,calm,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-02-02-01-01-14.wav,calm,14,Kids are talking by the door.
..\data\Actor_14\03-01-02-02-01-02-14.wav,calm,14,Kids are talking by the door.
..\data\Actor_14\03-01-02-02-02-01-14.wav,calm,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-02-02-02-02-14.wav,calm,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-03-01-01-01-14.wav,happy,14,Kids are talking by the door.
..\data\Actor_14\03-01-03-01-01-02-14.wav,happy,14,Kids are talking by the door.
..\data\Actor_14\03-01-03-01-02-01-14.wav,happy,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-03-01-02-02-14.wav,happy,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-03-02-01-01-14.wav,happy,14,Kids are talking by the door!
..\data\Actor_14\03-01-03-02-01-02-14.wav,happy,14,Kids are talking by the door!
..\data\Actor_14\03-01-03-02-02-01-14.wav,happy,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-03-02-02-02-14.wav,happy,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-04-01-01-01-14.wav,sad,14,Kids are talking by the door.
..\data\Actor_14\03-01-04-01-01-02-14.wav,sad,14,Kids are talking by the door.
..\data\Actor_14\03-01-04-01-02-01-14.wav,sad,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-04-01-02-02-14.wav,sad,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-04-02-01-01-14.wav,sad,14,Kids are talking by the door.
..\data\Actor_14\03-01-04-02-01-02-14.wav,sad,14,Kids are talking by the door.
..\data\Actor_14\03-01-04-02-02-01-14.wav,sad,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-04-02-02-02-14.wav,sad,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-05-01-01-01-14.wav,angry,14,Kids are talking by the door.
..\data\Actor_14\03-01-05-01-01-02-14.wav,angry,14,Kids are talking by the door.
..\data\Actor_14\03-01-05-01-02-01-14.wav,angry,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-05-01-02-02-14.wav,angry,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-05-02-01-01-14.wav,angry,14,Kids are talking by the door!
..\data\Actor_14\03-01-05-02-01-02-14.wav,angry,14,Kids are talking by the door!
..\data\Actor_14\03-01-05-02-02-01-14.wav,angry,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-05-02-02-02-14.wav,angry,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-06-01-01-01-14.wav,fearful,14,Kids are talking by the door.
..\data\Actor_14\03-01-06-01-01-02-14.wav,fearful,14,Kids are talking by the door.
..\data\Actor_14\03-01-06-01-02-01-14.wav,fearful,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-06-01-02-02-14.wav,fearful,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-06-02-01-01-14.wav,fearful,14,Kids are talking by the door!
..\data\Actor_14\03-01-06-02-01-02-14.wav,fearful,14,Kids are talking by the door!
..\data\Actor_14\03-01-06-02-02-01-14.wav,fearful,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-06-02-02-02-14.wav,fearful,14,Dogs are sitting by the door!
..\data\Actor_14\03-01-07-01-01-01-14.wav,disgust,14,Kids are talking by the door.
..\data\Actor_14\03-01-07-01-01-02-14.wav,disgust,14,Kids are talking by the door.
..\data\Actor_14\03-01-07-01-02-01-14.wav,disgust,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-07-01-02-02-14.wav,disgust,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-07-02-01-01-14.wav,disgust,14,Kids are talking by the door.
..\data\Actor_14\03-01-07-02-01-02-14.wav,disgust,14,Kids are talking by the door.
..\data\Actor_14\03-01-07-02-02-01-14.wav,disgust,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-07-02-02-02-14.wav,disgust,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-08-01-01-01-14.wav,surprised,14,Kids are talking by the door.
..\data\Actor_14\03-01-08-01-01-02-14.wav,surprised,14,Kids are talking by the door.
..\data\Actor_14\03-01-08-01-02-01-14.wav,surprised,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-08-01-02-02-14.wav,surprised,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-08-02-01-01-14.wav,surprised,14,Kids are talking by the door.
..\data\Actor_14\03-01-08-02-01-02-14.wav,surprised,14,Kids are talking by the door.
..\data\Actor_14\03-01-08-02-02-01-14.wav,surprised,14,Dogs are sitting by the door.
..\data\Actor_14\03-01-08-02-02-02-14.wav,surprised,14,Dogs are sitting by the door.
..\data\Actor_15\03-01-01-01-01-01-15.wav,neutral,15,Kids are talking by the door.
..\data\Actor_15\03-01-01-01-01-02-15.wav,neutral,15,Kids are talking by the door.
..\data\Actor_15\03-01-01-01-02-01-15.wav,neutral,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-01-01-02-02-15.wav,neutral,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-02-01-01-01-15.wav,calm,15,Kids are talking by the door.
..\data\Actor_15\03-01-02-01-01-02-15.wav,calm,15,Kids are talking by the door.
..\data\Actor_15\03-01-02-01-02-01-15.wav,calm,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-02-01-02-02-15.wav,calm,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-02-02-01-01-15.wav,calm,15,Kids are talking by the door.
..\data\Actor_15\03-01-02-02-01-02-15.wav,calm,15,Kids are talking by the door.
..\data\Actor_15\03-01-02-02-02-01-15.wav,calm,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-02-02-02-02-15.wav,calm,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-03-01-01-01-15.wav,happy,15,Kids are talking by the door.
..\data\Actor_15\03-01-03-01-01-02-15.wav,happy,15,Kids are talking by the door.
..\data\Actor_15\03-01-03-01-02-01-15.wav,happy,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-03-01-02-02-15.wav,happy,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-03-02-01-01-15.wav,happy,15,Kids are talking by the door.
..\data\Actor_15\03-01-03-02-01-02-15.wav,happy,15,Kids are talking by the door.
..\data\Actor_15\03-01-03-02-02-01-15.wav,happy,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-03-02-02-02-15.wav,happy,15,Docs are sitting by the door.
..\data\Actor_15\03-01-04-01-01-01-15.wav,sad,15,Kids are talking by the door.
..\data\Actor_15\03-01-04-01-01-02-15.wav,sad,15,Kids are talking by the door.
..\data\Actor_15\03-01-04-01-02-01-15.wav,sad,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-04-01-02-02-15.wav,sad,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-04-02-01-01-15.wav,sad,15,Kids are talking by the door.
..\data\Actor_15\03-01-04-02-01-02-15.wav,sad,15,Get their talking by the door.
..\data\Actor_15\03-01-04-02-02-01-15.wav,sad,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-04-02-02-02-15.wav,sad,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-05-01-01-01-15.wav,angry,15,Kids are talking by the door.
..\data\Actor_15\03-01-05-01-01-02-15.wav,angry,15,Kids are talking by the door.
..\data\Actor_15\03-01-05-01-02-01-15.wav,angry,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-05-01-02-02-15.wav,angry,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-05-02-01-01-15.wav,angry,15,Kids are talking by the door.
..\data\Actor_15\03-01-05-02-01-02-15.wav,angry,15,Kids are talking by the door!
..\data\Actor_15\03-01-05-02-02-01-15.wav,angry,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-05-02-02-02-15.wav,angry,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-06-01-01-01-15.wav,fearful,15,Kids are talking by the door.
..\data\Actor_15\03-01-06-01-01-02-15.wav,fearful,15,Keeps their talking by the door.
..\data\Actor_15\03-01-06-01-02-01-15.wav,fearful,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-06-01-02-02-15.wav,fearful,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-06-02-01-01-15.wav,fearful,15,Get the talking by the door!
..\data\Actor_15\03-01-06-02-01-02-15.wav,fearful,15,Keep their talking by the door.
..\data\Actor_15\03-01-06-02-02-01-15.wav,fearful,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-06-02-02-02-15.wav,fearful,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-07-01-01-01-15.wav,disgust,15,Kids are talking by the door.
..\data\Actor_15\03-01-07-01-01-02-15.wav,disgust,15,Kids are talking by the door.
..\data\Actor_15\03-01-07-01-02-01-15.wav,disgust,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-07-01-02-02-15.wav,disgust,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-07-02-01-01-15.wav,disgust,15,Kids are talking by the door.
..\data\Actor_15\03-01-07-02-01-02-15.wav,disgust,15,Kids are talking by the door.
..\data\Actor_15\03-01-07-02-02-01-15.wav,disgust,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-07-02-02-02-15.wav,disgust,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-08-01-01-01-15.wav,surprised,15,Kids are talking by the door.
..\data\Actor_15\03-01-08-01-01-02-15.wav,surprised,15,Kids are talking by the door.
..\data\Actor_15\03-01-08-01-02-01-15.wav,surprised,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-08-01-02-02-15.wav,surprised,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-08-02-01-01-15.wav,surprised,15,Get there talking by the door!
..\data\Actor_15\03-01-08-02-01-02-15.wav,surprised,15,Kids are talking by the door.
..\data\Actor_15\03-01-08-02-02-01-15.wav,surprised,15,Dogs are sitting by the door.
..\data\Actor_15\03-01-08-02-02-02-15.wav,surprised,15,Dogs are sitting by the door.
..\data\Actor_16\03-01-01-01-01-01-16.wav,neutral,16,Kids are talking by the door.
..\data\Actor_16\03-01-01-01-01-02-16.wav,neutral,16,Kids are talking by the door.
..\data\Actor_16\03-01-01-01-02-01-16.wav,neutral,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-01-01-02-02-16.wav,neutral,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-02-01-01-01-16.wav,calm,16,Kids are talking by the door.
..\data\Actor_16\03-01-02-01-01-02-16.wav,calm,16,Kids are talking by the door.
..\data\Actor_16\03-01-02-01-02-01-16.wav,calm,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-02-01-02-02-16.wav,calm,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-02-02-01-01-16.wav,calm,16,Kids are talking by the door.
..\data\Actor_16\03-01-02-02-01-02-16.wav,calm,16,Kids are talking by the door.
..\data\Actor_16\03-01-02-02-02-01-16.wav,calm,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-02-02-02-02-16.wav,calm,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-03-01-01-01-16.wav,happy,16,Kids are talking by the door.
..\data\Actor_16\03-01-03-01-01-02-16.wav,happy,16,Kids are talking by the door.
..\data\Actor_16\03-01-03-01-02-01-16.wav,happy,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-03-01-02-02-16.wav,happy,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-03-02-01-01-16.wav,happy,16,Kids are talking by the door.
..\data\Actor_16\03-01-03-02-01-02-16.wav,happy,16,Kids are talking by the door.
..\data\Actor_16\03-01-03-02-02-01-16.wav,happy,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-03-02-02-02-16.wav,happy,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-04-01-01-01-16.wav,sad,16,Kids are talking by the door.
..\data\Actor_16\03-01-04-01-01-02-16.wav,sad,16,Kids are talking by the door.
..\data\Actor_16\03-01-04-01-02-01-16.wav,sad,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-04-01-02-02-16.wav,sad,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-04-02-01-01-16.wav,sad,16,Kids are talking by the door.
..\data\Actor_16\03-01-04-02-01-02-16.wav,sad,16,Kids are talking by the door.
..\data\Actor_16\03-01-04-02-02-01-16.wav,sad,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-04-02-02-02-16.wav,sad,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-05-01-01-01-16.wav,angry,16,Kids are talking by the door.
..\data\Actor_16\03-01-05-01-01-02-16.wav,angry,16,Kids are talking by the door.
..\data\Actor_16\03-01-05-01-02-01-16.wav,angry,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-05-01-02-02-16.wav,angry,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-05-02-01-01-16.wav,angry,16,Kids are talking by the door!
..\data\Actor_16\03-01-05-02-01-02-16.wav,angry,16,Kids are talking by the door!
..\data\Actor_16\03-01-05-02-02-01-16.wav,angry,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-05-02-02-02-16.wav,angry,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-06-01-01-01-16.wav,fearful,16,Kids are talking by the door.
..\data\Actor_16\03-01-06-01-01-02-16.wav,fearful,16,Kids are talking by the door.
..\data\Actor_16\03-01-06-01-02-01-16.wav,fearful,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-06-01-02-02-16.wav,fearful,16,Dogs are sitting by the door.
..\data\Actor_16\03-01-06-02-01-01-16.wav,fearful,16,Kids are talking by the door!
